order_id,customer_id,order_date,payment_method,order_status
ORD00045530,CUST004785,2024-02-15,Google Pay,Completed
ORD00045531,CUST003301,2024-03-13,Credit Card,Completed
ORD00045532,CUST009534,2024-11-01,Apple Pay,Completed
ORD00045533,CUST004737,2024-11-03,Bank Transfer,Completed
ORD00045534,CUST006433,2024-12-09,Credit Card,Completed
ORD00045535,CUST001184,2024-10-24,Credit Card,Completed
ORD00045536,CUST009911,2024-08-09,Debit Card,Completed
ORD00045537,CUST008806,2024-09-13,Credit Card,Completed
ORD00045538,CUST000703,2024-04-11,Debit Card,Completed
ORD00045539,CUST005569,2024-10-10,Debit Card,Completed
ORD00045540,CUST007322,2024-05-16,PayPal,Completed
ORD00045541,CUST003002,2024-10-31,Buy Now Pay Later,Completed
ORD00045542,CUST001555,2024-01-27,Credit Card,Shipped
ORD00045543,CUST000342,2024-12-17,Credit Card,Completed
ORD00045544,CUST004746,2024-11-29,Credit Card,Completed
ORD00045545,CUST005676,2024-06-26,Bank Transfer,Completed
ORD00045546,CUST002569,2024-12-12,Google Pay,Completed
ORD00045547,CUST005666,2024-08-24,Google Pay,Completed
ORD00045548,CUST006001,2024-06-09,Apple Pay,Shipped
ORD00045549,CUST008072,2024-06-14,PayPal,Completed
ORD00045550,CUST007247,2024-06-05,Buy Now Pay Later,Completed
ORD00045551,CUST004547,2024-02-08,Google Pay,Completed
ORD00045552,CUST009272,2024-08-04,Google Pay,Completed
ORD00045553,CUST002943,2024-11-05,Buy Now Pay Later,Completed
ORD00045554,CUST009103,2024-09-09,Debit Card,Completed
ORD00045555,CUST007305,2024-05-27,Credit Card,Shipped
ORD00045556,CUST007708,2024-09-17,Credit Card,Completed
ORD00045557,CUST001209,2024-12-21,Debit Card,Completed
ORD00045558,CUST009549,2024-04-23,PayPal,Completed
ORD00045559,CUST009064,2024-07-06,Buy Now Pay Later,Completed
ORD00045560,CUST007290,2024-04-24,Credit Card,Completed
ORD00045561,CUST003343,2024-05-04,Bank Transfer,Completed
ORD00045562,CUST009215,2024-03-08,Buy Now Pay Later,Completed
ORD00045563,CUST003759,2024-08-23,Debit Card,Completed
ORD00045564,CUST003880,2024-08-01,Credit Card,Completed
ORD00045565,CUST006096,2024-03-01,Buy Now Pay Later,Completed
ORD00045566,CUST004498,2024-10-18,Debit Card,Completed
ORD00045567,CUST006999,2024-07-09,Bank Transfer,Completed
ORD00045568,CUST007498,2024-08-24,Bank Transfer,Completed
ORD00045569,CUST002555,2024-08-19,PayPal,Shipped
ORD00045570,CUST008512,2024-11-29,Apple Pay,Completed
ORD00045571,CUST009908,2024-09-07,PayPal,Processing
ORD00045572,CUST001312,2024-08-17,Apple Pay,Completed
ORD00045573,CUST008067,2024-04-05,PayPal,Completed
ORD00045574,CUST004453,2024-02-15,Credit Card,Completed
ORD00045575,CUST009700,2024-07-21,Bank Transfer,Completed
ORD00045576,CUST008079,2024-09-07,PayPal,Completed
ORD00045577,CUST004466,2024-04-28,PayPal,Completed
ORD00045578,CUST000577,2024-09-02,PayPal,Completed
ORD00045579,CUST009088,2024-02-01,Credit Card,Completed
ORD00045580,CUST005690,2024-10-27,Bank Transfer,Completed
ORD00045581,CUST009738,2024-09-06,Apple Pay,Completed
ORD00045582,CUST007137,2024-03-02,Google Pay,Completed
ORD00045583,CUST006404,2024-01-24,Google Pay,Completed
ORD00045584,CUST007654,2024-03-30,Credit Card,Shipped
ORD00045585,CUST009838,2024-02-05,Buy Now Pay Later,Completed
ORD00045586,CUST009437,2024-07-17,Bank Transfer,Completed
ORD00045587,CUST007311,2024-08-19,Debit Card,Completed
ORD00045588,CUST000656,2024-12-23,Credit Card,Completed
ORD00045589,CUST002450,2024-10-15,Apple Pay,Completed
ORD00045590,CUST009838,2024-07-30,PayPal,Completed
ORD00045591,CUST007282,2024-12-08,Buy Now Pay Later,Completed
ORD00045592,CUST005305,2024-07-21,PayPal,Completed
ORD00045593,CUST007070,2024-07-28,Buy Now Pay Later,Completed
ORD00045594,CUST004969,2024-06-13,Buy Now Pay Later,Completed
ORD00045595,CUST008338,2024-11-03,Bank Transfer,Completed
ORD00045596,CUST009893,2024-08-01,Bank Transfer,Completed
ORD00045597,CUST003872,2024-08-30,PayPal,Completed
ORD00045598,CUST004384,2024-04-13,PayPal,Completed
ORD00045599,CUST003815,2024-07-15,Google Pay,Completed
ORD00045600,CUST000500,2024-07-22,Buy Now Pay Later,Completed
ORD00045601,CUST005091,2024-09-08,Buy Now Pay Later,Completed
ORD00045602,CUST006040,2024-03-18,Bank Transfer,Completed
ORD00045603,CUST006568,2024-02-25,Bank Transfer,Completed
ORD00045604,CUST008385,2024-04-20,Bank Transfer,Completed
ORD00045605,CUST001222,2024-08-07,Credit Card,Completed
ORD00045606,CUST009193,2024-12-18,Debit Card,Completed
ORD00045607,CUST003365,2024-12-12,PayPal,Completed
ORD00045608,CUST007279,2024-02-17,Apple Pay,Completed
ORD00045609,CUST007183,2024-04-29,Credit Card,Completed
ORD00045610,CUST000045,2024-07-01,PayPal,Completed
ORD00045611,CUST004990,2024-02-22,Bank Transfer,Completed
ORD00045612,CUST006528,2024-01-14,Buy Now Pay Later,Completed
ORD00045613,CUST005397,2024-07-08,Bank Transfer,Completed
ORD00045614,CUST006351,2024-08-23,Bank Transfer,Completed
ORD00045615,CUST004365,2024-12-24,Google Pay,Completed
ORD00045616,CUST000555,2024-11-10,Buy Now Pay Later,Completed
ORD00045617,CUST005775,2024-06-07,Debit Card,Completed
ORD00045618,CUST000914,2024-02-06,Buy Now Pay Later,Completed
ORD00045619,CUST006141,2024-03-17,Credit Card,Completed
ORD00045620,CUST006304,2024-12-08,PayPal,Completed
ORD00045621,CUST001116,2024-12-29,Google Pay,Completed
ORD00045622,CUST005085,2024-04-16,Credit Card,Completed
ORD00045623,CUST009662,2024-04-30,Debit Card,Completed
ORD00045624,CUST001512,2024-08-06,Bank Transfer,Completed
ORD00045625,CUST001182,2024-11-12,Credit Card,Completed
ORD00045626,CUST006714,2024-09-04,Debit Card,Completed
ORD00045627,CUST001144,2024-03-28,Credit Card,Completed
ORD00045628,CUST006050,2024-10-12,Buy Now Pay Later,Completed
ORD00045629,CUST009767,2024-04-10,Apple Pay,Completed
ORD00045630,CUST003091,2024-03-02,Apple Pay,Completed
ORD00045631,CUST006297,2024-10-05,Debit Card,Completed
ORD00045632,CUST007948,2024-07-09,Google Pay,Completed
ORD00045633,CUST009311,2024-11-17,Google Pay,Completed
ORD00045634,CUST001422,2024-08-13,Buy Now Pay Later,Completed
ORD00045635,CUST003971,2024-10-03,PayPal,Completed
ORD00045636,CUST009427,2024-07-19,PayPal,Processing
ORD00045637,CUST006195,2024-06-20,Buy Now Pay Later,Completed
ORD00045638,CUST000053,2024-12-01,Credit Card,Completed
ORD00045639,CUST009574,2024-04-30,Google Pay,Completed
ORD00045640,CUST006119,2024-08-18,Buy Now Pay Later,Completed
ORD00045641,CUST008597,2024-05-07,Google Pay,Completed
ORD00045642,CUST008155,2024-06-25,Bank Transfer,Completed
ORD00045643,CUST007365,2024-05-09,Apple Pay,Completed
ORD00045644,CUST000266,2024-09-03,Buy Now Pay Later,Completed
ORD00045645,CUST003601,2024-05-14,Credit Card,Completed
ORD00045646,CUST005726,2024-01-27,Google Pay,Completed
ORD00045647,CUST003692,2024-11-13,Bank Transfer,Processing
ORD00045648,CUST001735,2024-01-15,Buy Now Pay Later,Completed
ORD00045649,CUST005945,2024-10-11,Bank Transfer,Completed
ORD00045650,CUST006121,2024-10-09,Bank Transfer,Completed
ORD00045651,CUST001801,2024-12-13,Buy Now Pay Later,Completed
ORD00045652,CUST005085,2024-08-22,Credit Card,Completed
ORD00045653,CUST002358,2024-01-30,Buy Now Pay Later,Completed
ORD00045654,CUST008872,2024-08-29,Apple Pay,Completed
ORD00045655,CUST007653,2024-04-19,Bank Transfer,Completed
ORD00045656,CUST009466,2024-07-30,Credit Card,Completed
ORD00045657,CUST004299,2024-11-17,Apple Pay,Completed
ORD00045658,CUST006910,2024-04-07,Bank Transfer,Completed
ORD00045659,CUST009348,2024-07-28,PayPal,Completed
ORD00045660,CUST000061,2024-11-22,PayPal,Completed
ORD00045661,CUST006119,2024-12-02,Debit Card,Completed
ORD00045662,CUST000070,2024-12-04,Bank Transfer,Completed
ORD00045663,CUST005249,2024-02-15,Credit Card,Completed
ORD00045664,CUST006528,2024-10-07,Buy Now Pay Later,Completed
ORD00045665,CUST009064,2024-08-03,Buy Now Pay Later,Completed
ORD00045666,CUST004528,2024-11-15,Google Pay,Completed
ORD00045667,CUST006793,2024-08-02,Apple Pay,Completed
ORD00045668,CUST003809,2024-01-04,Google Pay,Completed
ORD00045669,CUST004145,2024-02-26,PayPal,Completed
ORD00045670,CUST007026,2024-02-27,Debit Card,Completed
ORD00045671,CUST005471,2024-04-02,Buy Now Pay Later,Completed
ORD00045672,CUST000373,2024-09-13,Buy Now Pay Later,Completed
ORD00045673,CUST000438,2024-05-06,Apple Pay,Completed
ORD00045674,CUST004519,2024-10-11,Apple Pay,Completed
ORD00045675,CUST002612,2024-09-19,Apple Pay,Completed
ORD00045676,CUST000500,2024-07-27,Debit Card,Completed
ORD00045677,CUST009025,2024-09-13,Buy Now Pay Later,Completed
ORD00045678,CUST002170,2024-05-08,Apple Pay,Completed
ORD00045679,CUST002801,2024-08-03,Credit Card,Completed
ORD00045680,CUST004426,2024-03-13,Buy Now Pay Later,Completed
ORD00045681,CUST005531,2024-06-23,Credit Card,Completed
ORD00045682,CUST009062,2024-07-18,Bank Transfer,Completed
ORD00045683,CUST009390,2024-08-19,Bank Transfer,Completed
ORD00045684,CUST004802,2024-07-09,Buy Now Pay Later,Completed
ORD00045685,CUST000619,2024-03-10,Credit Card,Completed
ORD00045686,CUST007196,2024-07-18,Bank Transfer,Completed
ORD00045687,CUST008047,2024-02-09,Buy Now Pay Later,Completed
ORD00045688,CUST009452,2024-10-28,Google Pay,Completed
ORD00045689,CUST000792,2024-03-25,PayPal,Completed
ORD00045690,CUST007805,2024-06-23,PayPal,Processing
ORD00045691,CUST006500,2024-04-16,Apple Pay,Completed
ORD00045692,CUST009836,2024-05-17,Google Pay,Completed
ORD00045693,CUST008516,2024-07-18,Google Pay,Completed
ORD00045694,CUST002584,2024-07-26,Credit Card,Completed
ORD00045695,CUST008959,2024-04-13,Debit Card,Completed
ORD00045696,CUST001595,2024-12-09,Credit Card,Completed
ORD00045697,CUST001487,2024-08-31,Apple Pay,Completed
ORD00045698,CUST009838,2024-09-22,Google Pay,Processing
ORD00045699,CUST005527,2024-05-29,Bank Transfer,Completed
ORD00045700,CUST001740,2024-11-06,Apple Pay,Completed
ORD00045701,CUST006425,2024-05-17,PayPal,Completed
ORD00045702,CUST000523,2024-11-16,Buy Now Pay Later,Completed
ORD00045703,CUST006482,2024-11-05,Debit Card,Completed
ORD00045704,CUST008344,2024-06-22,Apple Pay,Completed
ORD00045705,CUST007098,2024-05-14,Buy Now Pay Later,Completed
ORD00045706,CUST003440,2024-10-22,Buy Now Pay Later,Completed
ORD00045707,CUST005702,2024-04-29,Credit Card,Cancelled
ORD00045708,CUST005509,2024-11-27,Apple Pay,Completed
ORD00045709,CUST009144,2024-11-23,Apple Pay,Shipped
ORD00045710,CUST005455,2024-10-21,Apple Pay,Completed
ORD00045711,CUST005095,2024-12-03,PayPal,Completed
ORD00045712,CUST002038,2024-11-10,Credit Card,Completed
ORD00045713,CUST009841,2024-05-07,Credit Card,Completed
ORD00045714,CUST004835,2024-04-19,Apple Pay,Shipped
ORD00045715,CUST005967,2024-07-15,Apple Pay,Completed
ORD00045716,CUST001998,2024-07-16,PayPal,Completed
ORD00045717,CUST004471,2024-12-25,Apple Pay,Completed
ORD00045718,CUST002605,2024-02-01,Debit Card,Completed
ORD00045719,CUST007942,2024-08-27,Apple Pay,Completed
ORD00045720,CUST008766,2024-06-07,Buy Now Pay Later,Processing
ORD00045721,CUST001607,2024-12-14,Buy Now Pay Later,Completed
ORD00045722,CUST004340,2024-02-02,PayPal,Shipped
ORD00045723,CUST002154,2024-07-23,PayPal,Completed
ORD00045724,CUST004122,2024-04-30,Buy Now Pay Later,Completed
ORD00045725,CUST005544,2024-01-11,Apple Pay,Completed
ORD00045726,CUST006208,2024-06-04,Bank Transfer,Cancelled
ORD00045727,CUST000175,2024-05-21,PayPal,Completed
ORD00045728,CUST005566,2024-04-12,Google Pay,Completed
ORD00045729,CUST006113,2024-11-18,Buy Now Pay Later,Completed
ORD00045730,CUST006989,2024-06-10,Credit Card,Completed
ORD00045731,CUST004370,2024-11-21,Bank Transfer,Completed
ORD00045732,CUST002314,2024-11-30,Debit Card,Completed
ORD00045733,CUST007939,2024-05-13,Credit Card,Completed
ORD00045734,CUST003931,2024-06-28,Bank Transfer,Completed
ORD00045735,CUST007605,2024-03-10,Google Pay,Completed
ORD00045736,CUST000018,2024-05-06,Debit Card,Completed
ORD00045737,CUST004809,2024-02-06,Debit Card,Completed
ORD00045738,CUST008584,2024-09-20,Bank Transfer,Completed
ORD00045739,CUST002949,2024-07-19,Buy Now Pay Later,Completed
ORD00045740,CUST006221,2024-08-30,Credit Card,Completed
ORD00045741,CUST003199,2024-04-22,Apple Pay,Completed
ORD00045742,CUST009659,2024-07-17,Credit Card,Completed
ORD00045743,CUST007200,2024-06-10,Debit Card,Completed
ORD00045744,CUST007888,2024-02-12,Google Pay,Completed
ORD00045745,CUST005999,2024-12-20,PayPal,Completed
ORD00045746,CUST009703,2024-01-04,Debit Card,Completed
ORD00045747,CUST006955,2024-03-24,PayPal,Completed
ORD00045748,CUST007445,2024-06-30,PayPal,Completed
ORD00045749,CUST003035,2024-01-26,PayPal,Returned
ORD00045750,CUST005702,2024-05-20,Bank Transfer,Completed
ORD00045751,CUST007100,2024-02-09,Buy Now Pay Later,Processing
ORD00045752,CUST005536,2024-02-29,Credit Card,Completed
ORD00045753,CUST000522,2024-03-15,Buy Now Pay Later,Completed
ORD00045754,CUST000131,2024-10-28,Apple Pay,Processing
ORD00045755,CUST000504,2024-07-03,Debit Card,Completed
ORD00045756,CUST009425,2024-07-27,Bank Transfer,Completed
ORD00045757,CUST000611,2024-10-17,PayPal,Completed
ORD00045758,CUST004134,2024-01-15,Bank Transfer,Processing
ORD00045759,CUST007257,2024-09-29,Credit Card,Completed
ORD00045760,CUST004023,2024-12-11,Apple Pay,Completed
ORD00045761,CUST004450,2024-06-25,Credit Card,Completed
ORD00045762,CUST001060,2024-09-03,PayPal,Completed
ORD00045763,CUST001704,2024-11-13,Bank Transfer,Completed
ORD00045764,CUST008328,2024-10-17,Bank Transfer,Processing
ORD00045765,CUST001145,2024-01-29,Credit Card,Completed
ORD00045766,CUST004122,2024-11-22,PayPal,Completed
ORD00045767,CUST004944,2024-01-04,PayPal,Completed
ORD00045768,CUST009437,2024-10-16,Credit Card,Completed
ORD00045769,CUST004755,2024-11-06,Bank Transfer,Completed
ORD00045770,CUST000040,2024-09-05,Google Pay,Completed
ORD00045771,CUST000907,2024-05-07,Google Pay,Completed
ORD00045772,CUST002312,2024-03-02,Bank Transfer,Completed
ORD00045773,CUST000770,2024-12-01,Buy Now Pay Later,Completed
ORD00045774,CUST009936,2024-11-18,Bank Transfer,Completed
ORD00045775,CUST003836,2024-04-22,Buy Now Pay Later,Completed
ORD00045776,CUST001506,2024-05-11,Buy Now Pay Later,Shipped
ORD00045777,CUST001062,2024-04-25,Google Pay,Completed
ORD00045778,CUST008402,2024-05-29,Bank Transfer,Returned
ORD00045779,CUST001108,2024-08-10,Buy Now Pay Later,Completed
ORD00045780,CUST006966,2024-10-26,Debit Card,Completed
ORD00045781,CUST008230,2024-09-21,Google Pay,Completed
ORD00045782,CUST006237,2024-08-26,Buy Now Pay Later,Completed
ORD00045783,CUST009948,2024-08-14,PayPal,Completed
ORD00045784,CUST000640,2024-02-05,Bank Transfer,Completed
ORD00045785,CUST002351,2024-03-04,Apple Pay,Completed
ORD00045786,CUST001823,2024-07-24,Buy Now Pay Later,Shipped
ORD00045787,CUST005494,2024-04-26,Apple Pay,Completed
ORD00045788,CUST006468,2024-10-14,Google Pay,Shipped
ORD00045789,CUST001607,2024-06-17,Credit Card,Completed
ORD00045790,CUST007007,2024-06-26,Bank Transfer,Completed
ORD00045791,CUST004845,2024-01-25,Google Pay,Shipped
ORD00045792,CUST006545,2024-11-10,PayPal,Completed
ORD00045793,CUST002533,2024-01-02,Apple Pay,Completed
ORD00045794,CUST007285,2024-05-16,Credit Card,Completed
ORD00045795,CUST000720,2024-12-17,Buy Now Pay Later,Completed
ORD00045796,CUST004755,2024-06-04,Credit Card,Completed
ORD00045797,CUST000778,2024-01-23,Buy Now Pay Later,Shipped
ORD00045798,CUST003299,2024-06-02,Credit Card,Completed
ORD00045799,CUST002443,2024-11-18,PayPal,Completed
ORD00045800,CUST005644,2024-08-03,Google Pay,Completed
ORD00045801,CUST007585,2024-06-29,Buy Now Pay Later,Completed
ORD00045802,CUST001837,2024-11-05,Google Pay,Completed
ORD00045803,CUST007849,2024-09-15,Debit Card,Processing
ORD00045804,CUST003079,2024-02-20,Apple Pay,Completed
ORD00045805,CUST000974,2024-10-24,Credit Card,Processing
ORD00045806,CUST009062,2024-03-31,PayPal,Completed
ORD00045807,CUST005469,2024-06-15,Google Pay,Completed
ORD00045808,CUST009129,2024-10-12,Buy Now Pay Later,Completed
ORD00045809,CUST003293,2024-12-05,Debit Card,Completed
ORD00045810,CUST004068,2024-03-30,PayPal,Completed
ORD00045811,CUST003418,2024-06-22,Debit Card,Completed
ORD00045812,CUST009137,2024-10-15,PayPal,Completed
ORD00045813,CUST009272,2024-04-02,Buy Now Pay Later,Completed
ORD00045814,CUST001753,2024-07-15,Apple Pay,Completed
ORD00045815,CUST000203,2024-06-28,Apple Pay,Completed
ORD00045816,CUST001251,2024-11-19,Debit Card,Completed
ORD00045817,CUST009311,2024-09-22,Google Pay,Completed
ORD00045818,CUST003738,2024-01-20,Buy Now Pay Later,Completed
ORD00045819,CUST002214,2024-08-30,PayPal,Completed
ORD00045820,CUST004128,2024-10-13,Apple Pay,Processing
ORD00045821,CUST005519,2024-05-02,Debit Card,Completed
ORD00045822,CUST004453,2024-09-18,Buy Now Pay Later,Completed
ORD00045823,CUST003069,2024-08-03,Buy Now Pay Later,Completed
ORD00045824,CUST005015,2024-07-02,Google Pay,Completed
ORD00045825,CUST009009,2024-06-08,Debit Card,Completed
ORD00045826,CUST004748,2024-04-17,Google Pay,Completed
ORD00045827,CUST007267,2024-06-15,Bank Transfer,Shipped
ORD00045828,CUST009518,2024-04-13,PayPal,Completed
ORD00045829,CUST008989,2024-07-01,Apple Pay,Completed
ORD00045830,CUST004006,2024-11-28,Google Pay,Completed
ORD00045831,CUST005153,2024-05-07,Google Pay,Completed
ORD00045832,CUST000946,2024-06-16,Apple Pay,Completed
ORD00045833,CUST009725,2024-09-07,Debit Card,Cancelled
ORD00045834,CUST004893,2024-04-26,Credit Card,Completed
ORD00045835,CUST007194,2024-09-24,Google Pay,Completed
ORD00045836,CUST003201,2024-06-05,Bank Transfer,Completed
ORD00045837,CUST007247,2024-03-04,Credit Card,Completed
ORD00045838,CUST006558,2024-10-30,PayPal,Completed
ORD00045839,CUST009650,2024-02-24,Google Pay,Completed
ORD00045840,CUST005390,2024-03-04,Debit Card,Completed
ORD00045841,CUST006419,2024-08-06,Google Pay,Cancelled
ORD00045842,CUST008099,2024-09-10,Apple Pay,Completed
ORD00045843,CUST005672,2024-05-12,Google Pay,Completed
ORD00045844,CUST001033,2024-01-14,Apple Pay,Completed
ORD00045845,CUST006691,2024-04-19,Debit Card,Completed
ORD00045846,CUST007142,2024-04-15,Credit Card,Completed
ORD00045847,CUST009653,2024-03-19,Debit Card,Completed
ORD00045848,CUST009208,2024-06-18,Credit Card,Completed
ORD00045849,CUST009137,2024-04-26,PayPal,Completed
ORD00045850,CUST005568,2024-03-27,Apple Pay,Completed
ORD00045851,CUST000201,2024-03-18,Credit Card,Completed
ORD00045852,CUST001806,2024-11-11,Apple Pay,Completed
ORD00045853,CUST009845,2024-09-27,Debit Card,Completed
ORD00045854,CUST007754,2024-04-14,Google Pay,Completed
ORD00045855,CUST004913,2024-10-13,Bank Transfer,Completed
ORD00045856,CUST007597,2024-06-22,Bank Transfer,Completed
ORD00045857,CUST004898,2024-10-08,Credit Card,Completed
ORD00045858,CUST005881,2024-02-06,Google Pay,Completed
ORD00045859,CUST006647,2024-10-30,PayPal,Completed
ORD00045860,CUST000946,2024-01-13,Bank Transfer,Completed
ORD00045861,CUST004453,2024-04-30,Buy Now Pay Later,Shipped
ORD00045862,CUST001143,2024-01-02,PayPal,Completed
ORD00045863,CUST004816,2024-02-19,Credit Card,Shipped
ORD00045864,CUST001052,2024-02-11,Debit Card,Completed
ORD00045865,CUST001896,2024-12-24,Google Pay,Completed
ORD00045866,CUST000635,2024-10-04,Debit Card,Completed
ORD00045867,CUST002573,2024-05-09,Apple Pay,Completed
ORD00045868,CUST006793,2024-03-26,Bank Transfer,Completed
ORD00045869,CUST001704,2024-12-24,Bank Transfer,Completed
ORD00045870,CUST008041,2024-01-21,Apple Pay,Completed
ORD00045871,CUST005131,2024-02-06,Bank Transfer,Completed
ORD00045872,CUST005660,2024-07-09,Debit Card,Completed
ORD00045873,CUST004149,2024-04-03,Credit Card,Completed
ORD00045874,CUST007202,2024-07-16,Google Pay,Completed
ORD00045875,CUST006993,2024-09-19,Apple Pay,Completed
ORD00045876,CUST003946,2024-07-28,Credit Card,Completed
ORD00045877,CUST004704,2024-08-18,Debit Card,Completed
ORD00045878,CUST003067,2024-04-07,Google Pay,Completed
ORD00045879,CUST006321,2024-12-30,Buy Now Pay Later,Completed
ORD00045880,CUST006419,2024-12-28,Google Pay,Completed
ORD00045881,CUST009800,2024-07-30,Bank Transfer,Completed
ORD00045882,CUST000208,2024-09-26,Apple Pay,Completed
ORD00045883,CUST008444,2024-05-04,Apple Pay,Completed
ORD00045884,CUST001145,2024-03-10,Bank Transfer,Completed
ORD00045885,CUST008861,2024-03-27,Google Pay,Returned
ORD00045886,CUST009607,2024-10-22,PayPal,Completed
ORD00045887,CUST005335,2024-04-26,Debit Card,Completed
ORD00045888,CUST000438,2024-06-22,Debit Card,Completed
ORD00045889,CUST000948,2024-03-08,Apple Pay,Completed
ORD00045890,CUST001995,2024-10-10,Debit Card,Completed
ORD00045891,CUST005676,2024-01-26,Apple Pay,Completed
ORD00045892,CUST000087,2024-01-20,Credit Card,Completed
ORD00045893,CUST000720,2024-03-13,Bank Transfer,Completed
ORD00045894,CUST005451,2024-03-22,Bank Transfer,Completed
ORD00045895,CUST001591,2024-10-31,Buy Now Pay Later,Shipped
ORD00045896,CUST003249,2024-05-29,Buy Now Pay Later,Completed
ORD00045897,CUST009279,2024-04-13,Apple Pay,Completed
ORD00045898,CUST003245,2024-06-07,PayPal,Completed
ORD00045899,CUST000339,2024-12-15,PayPal,Completed
ORD00045900,CUST003200,2024-11-12,Bank Transfer,Completed
ORD00045901,CUST008111,2024-08-04,Google Pay,Completed
ORD00045902,CUST002236,2024-10-05,Google Pay,Completed
ORD00045903,CUST008851,2024-01-07,Credit Card,Completed
ORD00045904,CUST008467,2024-02-21,Bank Transfer,Completed
ORD00045905,CUST004685,2024-08-09,Google Pay,Completed
ORD00045906,CUST007817,2024-08-20,Bank Transfer,Completed
ORD00045907,CUST003677,2024-10-08,Debit Card,Completed
ORD00045908,CUST001580,2024-08-20,Credit Card,Completed
ORD00045909,CUST000070,2024-02-14,PayPal,Cancelled
ORD00045910,CUST006714,2024-09-11,Bank Transfer,Cancelled
ORD00045911,CUST002407,2024-06-23,PayPal,Completed
ORD00045912,CUST004547,2024-06-02,Buy Now Pay Later,Completed
ORD00045913,CUST002584,2024-07-11,Buy Now Pay Later,Completed
ORD00045914,CUST006398,2024-11-07,PayPal,Shipped
ORD00045915,CUST004585,2024-12-21,Apple Pay,Completed
ORD00045916,CUST003410,2024-09-01,PayPal,Completed
ORD00045917,CUST002168,2024-08-06,Credit Card,Returned
ORD00045918,CUST005342,2024-02-13,Debit Card,Completed
ORD00045919,CUST002993,2024-04-12,Debit Card,Completed
ORD00045920,CUST000760,2024-09-13,Apple Pay,Completed
ORD00045921,CUST000911,2024-05-11,Debit Card,Completed
ORD00045922,CUST000876,2024-07-18,Google Pay,Completed
ORD00045923,CUST002873,2024-10-17,Debit Card,Completed
ORD00045924,CUST003965,2024-03-19,Bank Transfer,Completed
ORD00045925,CUST007934,2024-04-19,Google Pay,Completed
ORD00045926,CUST005670,2024-04-23,Debit Card,Completed
ORD00045927,CUST005039,2024-03-25,Buy Now Pay Later,Completed
ORD00045928,CUST005953,2024-05-11,Credit Card,Completed
ORD00045929,CUST007607,2024-11-15,Buy Now Pay Later,Completed
ORD00045930,CUST006214,2024-04-29,Google Pay,Completed
ORD00045931,CUST004189,2024-10-12,Bank Transfer,Completed
ORD00045932,CUST001954,2024-09-03,Bank Transfer,Completed
ORD00045933,CUST007346,2024-10-18,Debit Card,Completed
ORD00045934,CUST008409,2024-08-11,Google Pay,Completed
ORD00045935,CUST005285,2024-05-07,Debit Card,Completed
ORD00045936,CUST005335,2024-06-03,Debit Card,Completed
ORD00045937,CUST007258,2024-10-23,Credit Card,Completed
ORD00045938,CUST003808,2024-09-19,Buy Now Pay Later,Completed
ORD00045939,CUST002349,2024-04-15,Buy Now Pay Later,Completed
ORD00045940,CUST007445,2024-02-14,Bank Transfer,Completed
ORD00045941,CUST006884,2024-02-13,Credit Card,Completed
ORD00045942,CUST008078,2024-10-05,Buy Now Pay Later,Completed
ORD00045943,CUST007888,2024-11-11,PayPal,Completed
ORD00045944,CUST001493,2024-11-13,Credit Card,Processing
ORD00045945,CUST004773,2024-06-03,PayPal,Completed
ORD00045946,CUST008435,2024-09-13,Debit Card,Completed
ORD00045947,CUST009217,2024-07-30,Bank Transfer,Completed
ORD00045948,CUST006012,2024-11-20,Credit Card,Completed
ORD00045949,CUST003579,2024-02-24,Credit Card,Completed
ORD00045950,CUST004582,2024-03-26,Debit Card,Completed
ORD00045951,CUST009421,2024-02-09,Buy Now Pay Later,Completed
ORD00045952,CUST002884,2024-09-17,Apple Pay,Completed
ORD00045953,CUST004796,2024-02-06,Bank Transfer,Processing
ORD00045954,CUST004805,2024-09-06,Buy Now Pay Later,Completed
ORD00045955,CUST001896,2024-11-21,PayPal,Completed
ORD00045956,CUST009288,2024-12-24,Apple Pay,Completed
ORD00045957,CUST005468,2024-03-06,Apple Pay,Completed
ORD00045958,CUST003211,2024-12-27,Credit Card,Completed
ORD00045959,CUST000940,2024-03-15,Apple Pay,Completed
ORD00045960,CUST006048,2024-09-19,Bank Transfer,Completed
ORD00045961,CUST007011,2024-05-27,Bank Transfer,Completed
ORD00045962,CUST009835,2024-02-21,Apple Pay,Completed
ORD00045963,CUST000731,2024-02-16,Bank Transfer,Completed
ORD00045964,CUST006952,2024-01-20,Credit Card,Completed
ORD00045965,CUST000815,2024-11-18,Google Pay,Completed
ORD00045966,CUST000404,2024-05-21,Debit Card,Completed
ORD00045967,CUST008035,2024-03-10,PayPal,Completed
ORD00045968,CUST002988,2024-09-11,Credit Card,Completed
ORD00045969,CUST005720,2024-04-30,Debit Card,Completed
ORD00045970,CUST001417,2024-03-30,PayPal,Returned
ORD00045971,CUST001287,2024-12-07,Debit Card,Completed
ORD00045972,CUST002949,2024-10-19,Apple Pay,Cancelled
ORD00045973,CUST009126,2024-01-03,Apple Pay,Completed
ORD00045974,CUST007998,2024-04-10,Credit Card,Completed
ORD00045975,CUST007821,2024-01-09,Buy Now Pay Later,Completed
ORD00045976,CUST006888,2024-01-22,Credit Card,Completed
ORD00045977,CUST002328,2024-03-08,PayPal,Completed
